"Measure","Country","Segment","Product","Year","target"
"Shipments","Myanmar","Corporate Liable","Smartphone","2015",109772.444282256
"Shipments","Myanmar","Corporate Liable","Smartphone","2016",136116.819127336
"Shipments","Myanmar","Corporate Liable","Smartphone","2017",181946.715666109
"Shipments","Myanmar","Corporate Liable","Smartphone","2018",226902.95295153
"Shipments","Myanmar","Corporate Liable","Tablet","2010",7.11867431317701
"Shipments","Myanmar","Corporate Liable","Tablet","2011",80.4708353921742
"Shipments","Myanmar","Corporate Liable","Tablet","2012",451.815074438218
"Shipments","Myanmar","Corporate Liable","Tablet","2013",1343.11175016458
"Shipments","Myanmar","Corporate Liable","Tablet","2014",2914.61662637335
"Shipments","Myanmar","Corporate Liable","Tablet","2015",5403.3986277252
"Shipments","Myanmar","Corporate Liable","Tablet","2016",10756.6545206691
"Shipments","Myanmar","Corporate Liable","Tablet","2017",17959.3943035709
"Shipments","Myanmar","Corporate Liable","Tablet","2018",26373.4116890255
"Shipments","Namibia","BYOD","Convertible Mobile PC","2010",0.0491015870820928
"Shipments","Namibia","BYOD","Convertible Mobile PC","2011",0.157017564953849
"Shipments","Namibia","BYOD","Convertible Mobile PC","2012",0.852700535012858
"Shipments","Namibia","BYOD","Convertible Mobile PC","2013",217.454690956624
"Shipments","Namibia","BYOD","Convertible Mobile PC","2014",541.733417641763
"Shipments","Namibia","BYOD","Convertible Mobile PC","2015",1017.31291188801
"Shipments","Namibia","BYOD","Convertible Mobile PC","2016",1800.12759310616
"Shipments","Namibia","BYOD","Convertible Mobile PC","2017",2216.8599598668
"Shipments","Namibia","BYOD","Convertible Mobile PC","2018",2885.56764433228
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2010",131.986392687721
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2011",215.943743522007
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2012",320.434873330423
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2013",424.640690236004
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2014",552.231287884792
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2015",700.075796355197
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2016",990.193007743503
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2017",1226.31127356114
"Shipments","Namibia","BYOD","NPC (Mobile PC)","2018",1730.44003772364
"Shipments","Namibia","BYOD","Smartphone","2010",12901.6471489914
"Shipments","Namibia","BYOD","Smartphone","2011",19971.5929000175
"Shipments","Namibia","BYOD","Smartphone","2012",31878.4963469657
"Shipments","Namibia","BYOD","Smartphone","2013",44158.8596389345
"Shipments","Namibia","BYOD","Smartphone","2014",65157.6449395675
"Shipments","Namibia","BYOD","Smartphone","2015",123610.373970559
"Shipments","Namibia","BYOD","Smartphone","2016",143128.640964687
"Shipments","Namibia","BYOD","Smartphone","2017",171198.739228511
"Shipments","Namibia","BYOD","Smartphone","2018",221777.688776645
"Shipments","Namibia","BYOD","Tablet","2010",11.8386513395606
"Shipments","Namibia","BYOD","Tablet","2011",1089.54194172111
"Shipments","Namibia","BYOD","Tablet","2012",2456.48387718629
"Shipments","Namibia","BYOD","Tablet","2013",4185.51280908948
"Shipments","Namibia","BYOD","Tablet","2014",6845.81147986417
"Shipments","Namibia","BYOD","Tablet","2015",9011.28949090006
"Shipments","Namibia","BYOD","Tablet","2016",12901.568959183
"Shipments","Namibia","BYOD","Tablet","2017",17193.5489849988
"Shipments","Namibia","BYOD","Tablet","2018",20168.5762172555
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2010",1469534.71749674
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2011",1498216.48345599
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2012",1332071.20131236
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2013",1239761.01889469
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2014",1237429.63508512
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2015",913462.258530191
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2016",988570.335989966
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2017",936896.691061745
"Shipments","Namibia","Consumer (excl BYOD)","Basic/Feature Phone","2018",499419.544087182
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2010",1.75878795510068
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2011",9.32892986549446
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2012",60.8805188662477
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2013",2217.11923541052
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2014",3637.67968473824
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2015",3873.48820952629
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2016",4726.95964150545
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2017",6744.83046228821
"Shipments","Namibia","Consumer (excl BYOD)","Convertible Mobile PC","2018",6187.74783314164
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2010",8729.26647681814
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2011",13923.6945822857
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2012",12781.3851306088
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2013",14644.2092507878
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2014",18843.0456107013
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2015",17860.4072966191
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2016",18766.1041031319
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2017",26917.4224356877
"Shipments","Namibia","Consumer (excl BYOD)","NPC (Mobile PC)","2018",13605.491985448
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2010",100897.174298278
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2011",148623.154341757
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2012",189907.855424949
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2013",417995.261037734
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2014",477005.349396478
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2015",601778.744000191
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2016",801480.020635645
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2017",1571614.1957429
"Shipments","Namibia","Consumer (excl BYOD)","Smartphone","2018",1527615.24522332
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2010",100.507786066207
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2011",7761.75558565295
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2012",19732.6884157831
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2013",35456.1292952533
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2014",58595.6194399701
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2015",69390.2693706956
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2016",76966.126384544
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2017",92335.7842461903
"Shipments","Namibia","Consumer (excl BYOD)","Tablet","2018",110565.136514245
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2010",145356.463073281
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2011",149316.759358256
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2012",196146.74745483
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2013",192347.559538283
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2014",162387.626553605
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2015",144347.867409249
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2016",128047.818184618
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2017",92011.5782267519
"Shipments","Namibia","Corporate Liable","Basic/Feature Phone","2018",74086.2883690598
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2010",22.9974547256301
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2011",45.451405220311
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2012",42.0324271598483
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2013",646.230808907688
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2014",1348.30435997832
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2015",2140.96076849579
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2016",3511.67024404887
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2017",4459.98637776764
"Shipments","Namibia","Corporate Liable","Convertible Mobile PC","2018",6959.76060413375
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2010",10580.2711613585
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2011",10915.154491597
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2012",9906.02814482282
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2013",12267.2366050805
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2014",14343.2913514324
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2015",17710.7585415171
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2016",16529.7230166035
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2017",18466.2119512921
"Shipments","Namibia","Corporate Liable","NPC (Mobile PC)","2018",17267.1594610793
"Shipments","Namibia","Corporate Liable","Smartphone","2010",17283.9587553406
"Shipments","Namibia","Corporate Liable","Smartphone","2011",19458.4154207053
"Shipments","Namibia","Corporate Liable","Smartphone","2012",24671.0224738054
"Shipments","Namibia","Corporate Liable","Smartphone","2013",29830.5766922848
"Shipments","Namibia","Corporate Liable","Smartphone","2014",38963.8704147124
"Shipments","Namibia","Corporate Liable","Smartphone","2015",48768.2692229461
"Shipments","Namibia","Corporate Liable","Smartphone","2016",55842.2415578746
"Shipments","Namibia","Corporate Liable","Smartphone","2017",66952.0096375984
"Shipments","Namibia","Corporate Liable","Smartphone","2018",76180.5215118017
"Shipments","Namibia","Corporate Liable","Tablet","2010",2.57258910187412
"Shipments","Namibia","Corporate Liable","Tablet","2011",303.657158968253
"Shipments","Namibia","Corporate Liable","Tablet","2012",1041.87160164461
"Shipments","Namibia","Corporate Liable","Tablet","2013",2779.31617628745
"Shipments","Namibia","Corporate Liable","Tablet","2014",6413.831309103
"Shipments","Namibia","Corporate Liable","Tablet","2015",11264.2869885802
"Shipments","Namibia","Corporate Liable","Tablet","2016",15801.0178643802
"Shipments","Namibia","Corporate Liable","Tablet","2017",21864.1576342862
"Shipments","Namibia","Corporate Liable","Tablet","2018",24176.3962636847
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2010",182.322941589585
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2011",163.080991426539
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2012",245.43068455406
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2013",11775.4947812663
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2014",19928.559841344
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2015",26964.9558250236
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2016",30325.0986863319
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2017",36307.9045728577
"Shipments","Netherlands","BYOD","Convertible Mobile PC","2018",39377.9109388451
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2010",29996.5285383859
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2011",22586.1154923826
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2012",22894.9383162582
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2013",25416.1605805844
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2014",28243.2336356274
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2015",40599.558424147
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2016",49690.4998779377
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2017",63015.9402550095
"Shipments","Netherlands","BYOD","NPC (Mobile PC)","2018",68696.2185890033
"Shipments","Netherlands","BYOD","Smartphone","2010",395229.130433007
"Shipments","Netherlands","BYOD","Smartphone","2011",664054.909988851
"Shipments","Netherlands","BYOD","Smartphone","2012",863910.58784555
"Shipments","Netherlands","BYOD","Smartphone","2013",860336.465327451
"Shipments","Netherlands","BYOD","Smartphone","2014",890090.624759521
"Shipments","Netherlands","BYOD","Smartphone","2015",1104345.21787933
"Shipments","Netherlands","BYOD","Smartphone","2016",1111358.25624262
"Shipments","Netherlands","BYOD","Smartphone","2017",1144660.33531655
"Shipments","Netherlands","BYOD","Smartphone","2018",1202763.92772309
"Shipments","Netherlands","BYOD","Tablet","2010",62896.8291035598
"Shipments","Netherlands","BYOD","Tablet","2011",364344.842992353
"Shipments","Netherlands","BYOD","Tablet","2012",375166.371410173
"Shipments","Netherlands","BYOD","Tablet","2013",589263.925711254
"Shipments","Netherlands","BYOD","Tablet","2014",631773.200303311
"Shipments","Netherlands","BYOD","Tablet","2015",705731.995270514
"Shipments","Netherlands","BYOD","Tablet","2016",661753.816244138
"Shipments","Netherlands","BYOD","Tablet","2017",823164.428418573
"Shipments","Netherlands","BYOD","Tablet","2018",808311.365331204
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2010",3346151.98052001
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2011",2875254.14891037
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2012",1655605.67922404
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2013",1087164.58934004
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2014",483856.468043998
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2015",418750.955663559
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2016",189063.521549404
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2017",125092.905800964
"Shipments","Netherlands","Consumer (excl BYOD)","Basic/Feature Phone","2018",27318.8915321632
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2010",8760.72448098734
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2011",11522.4756702345
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2012",14234.1277501904
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2013",119245.491757973
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2014",214047.825240218
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2015",138127.2561271
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2016",182476.328097136
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2017",179257.839292975
"Shipments","Netherlands","Consumer (excl BYOD)","Convertible Mobile PC","2018",193541.854544929
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2010",1587566.86752884
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2011",1565174.37191023
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2012",1088642.08183915
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2013",457513.048971288
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2014",443118.014684802
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2015",490179.850911271
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2016",558148.079341235
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2017",427461.589680814
"Shipments","Netherlands","Consumer (excl BYOD)","NPC (Mobile PC)","2018",463878.322929853
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2010",1743746.03319312
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2011",1379771.98923972
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2012",3387821.98706907
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2013",2990761.94777184
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2014",4295377.86104855
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2015",4428120.47606639
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2016",3135207.45727941
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2017",5513965.30537303
"Shipments","Netherlands","Consumer (excl BYOD)","Smartphone","2018",6460991.80978502
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2010",72391.7440473402
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2011",630290.031107573
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2012",575992.220038286
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2013",1464338.9986345
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2014",1321767.60446877
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2015",1365430.33181861
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2016",2012490.25315148
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2017",2185862.55361834
"Shipments","Netherlands","Consumer (excl BYOD)","Tablet","2018",2577844.30956121
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2010",1184000.65577635
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2011",972134.320216393
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2012",588685.792339473
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2013",333006.359171966
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2014",260208.884528642
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2015",211986.475307139
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2016",120502.327586367
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2017",71080.1130977009
"Shipments","Netherlands","Corporate Liable","Basic/Feature Phone","2018",31014.4218276469
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2010",12705.0786327857
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2011",9878.97536796842
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2012",16914.1969303552
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2013",75229.9068680158
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2014",113462.931929889
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2015",140821.828786565
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2016",177558.021021539
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2017",194608.637605781
"Shipments","Netherlands","Corporate Liable","Convertible Mobile PC","2018",204071.8218518
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2010",801775.216348315
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2011",883796.398883867
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2012",737132.644001072
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2013",540103.772852986
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2014",454976.198425076
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2015",441077.852916726
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2016",429935.425449409
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2017",412756.052892522
"Shipments","Netherlands","Corporate Liable","NPC (Mobile PC)","2018",389901.406406729
"Shipments","Netherlands","Corporate Liable","Smartphone","2010",763387.154635976
"Shipments","Netherlands","Corporate Liable","Smartphone","2011",681843.36624589
"Shipments","Netherlands","Corporate Liable","Smartphone","2012",822241.873468254
"Shipments","Netherlands","Corporate Liable","Smartphone","2013",966938.342742568
"Shipments","Netherlands","Corporate Liable","Smartphone","2014",1120684.93457567
"Shipments","Netherlands","Corporate Liable","Smartphone","2015",1240728.81972491
"Shipments","Netherlands","Corporate Liable","Smartphone","2016",1239308.17655977
"Shipments","Netherlands","Corporate Liable","Smartphone","2017",1255701.51196789
"Shipments","Netherlands","Corporate Liable","Smartphone","2018",1329880.43511085
"Shipments","Netherlands","Corporate Liable","Tablet","2010",10020.022294322
"Shipments","Netherlands","Corporate Liable","Tablet","2011",67278.8805130021
"Shipments","Netherlands","Corporate Liable","Tablet","2012",135998.113830962
"Shipments","Netherlands","Corporate Liable","Tablet","2013",265159.656016247
"Shipments","Netherlands","Corporate Liable","Tablet","2014",441620.278563165
"Shipments","Netherlands","Corporate Liable","Tablet","2015",645039.359269194
"Shipments","Netherlands","Corporate Liable","Tablet","2016",803325.191069791
"Shipments","Netherlands","Corporate Liable","Tablet","2017",1013225.86946765
"Shipments","Netherlands","Corporate Liable","Tablet","2018",1228760.35262344
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2010",36.4136575944016
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2011",59.6256800687321
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2012",43.0694154645407
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2013",406.097056299843
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2014",732.573944874986
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2015",1415.04524793647
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2016",1770.67001428799
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2017",2419.48405736787
"Shipments","New Zealand","BYOD","Convertible Mobile PC","2018",2828.93192843714
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2010",2502.20059555087
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2011",3322.5306063143
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2012",3863.97734727092
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2013",3727.71944030247
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2014",4803.58719175684
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2015",4843.63125886272
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2016",5600.98457116413
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2017",5251.78398686836
"Shipments","New Zealand","BYOD","NPC (Mobile PC)","2018",5457.09340116415
"Shipments","New Zealand","BYOD","Smartphone","2010",84796.3491833402
"Shipments","New Zealand","BYOD","Smartphone","2011",126787.240281399
"Shipments","New Zealand","BYOD","Smartphone","2012",149864.771878174
"Shipments","New Zealand","BYOD","Smartphone","2013",169376.813370177
"Shipments","New Zealand","BYOD","Smartphone","2014",201740.307315794
"Shipments","New Zealand","BYOD","Smartphone","2015",231223.33837636
"Shipments","New Zealand","BYOD","Smartphone","2016",266164.047506526
"Shipments","New Zealand","BYOD","Smartphone","2017",305877.686092815
"Shipments","New Zealand","BYOD","Smartphone","2018",324991.837613996
"Shipments","New Zealand","BYOD","Tablet","2010",7476.1598789042
"Shipments","New Zealand","BYOD","Tablet","2011",35482.1441593872
"Shipments","New Zealand","BYOD","Tablet","2012",53118.1098984802
"Shipments","New Zealand","BYOD","Tablet","2013",61122.1786423424
"Shipments","New Zealand","BYOD","Tablet","2014",72510.916214244
"Shipments","New Zealand","BYOD","Tablet","2015",86298.4112485154
"Shipments","New Zealand","BYOD","Tablet","2016",90524.008403797
"Shipments","New Zealand","BYOD","Tablet","2017",102794.165432223
"Shipments","New Zealand","BYOD","Tablet","2018",113527.084158329
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2010",894279.902071602
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2011",551121.114156241
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2012",517425.317063644
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2013",483275.441424306
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2014",350610.258024287
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2015",222446.85538274
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2016",260672.076931982
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2017",189520.97410134
"Shipments","New Zealand","Consumer (excl BYOD)","Basic/Feature Phone","2018",134427.112826852
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2010",3220.72913981059
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2011",4824.9801735595
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2012",2354.91009177122
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2013",11273.0107915411
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2014",11757.1620067426
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2015",15844.8312119782
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2016",18535.1863046871
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2017",20415.200942442
"Shipments","New Zealand","Consumer (excl BYOD)","Convertible Mobile PC","2018",24872.2584298121
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2010",310106.527693918
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2011",276838.168103363
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2012",352100.195782893
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2013",286130.977675498
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2014",286730.072818902
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2015",209398.01737624
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2016",277976.514371961
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2017",223959.803873886
"Shipments","New Zealand","Consumer (excl BYOD)","NPC (Mobile PC)","2018",191264.596690684
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2010",449794.286070675
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2011",595903.844722828
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2012",760929.8821979
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2013",810183.915960639
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2014",802982.665614347
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2015",1353670.24114484
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2016",761246.768239008
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2017",1213911.17018498
"Shipments","New Zealand","Consumer (excl BYOD)","Smartphone","2018",1785929.2784044
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2010",27965.3712592529
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2011",87074.4360355382
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2012",245916.746526861
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2013",425558.591201018
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2014",322922.93481921
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2015",500029.732231747
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2016",349403.27391272
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2017",613539.854377098
"Shipments","New Zealand","Consumer (excl BYOD)","Tablet","2018",578447.623901544
"Shipments","New Zealand","Corporate Liable","Basic/Feature Phone","2010",105020.682528453
"Shipments","New Zealand","Corporate Liable","Basic/Feature Phone","2011",105223.848197021
"Shipments","New Zealand","Corporate Liable","Basic/Feature Phone","2012",80559.6720907128
"Shipments","New Zealand","Corporate Liable","Basic/Feature Phone","2013",54871.6636188727
